Country,Scenario,Year,Technology,Mode,Powertrain,Metal,Metal_demand_t
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Lithium,0.0013697527190198854
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Manganese,0.0004546927581328565
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Nickel,0.006056519698919429
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Cobalt,0.006199818434639831
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Copper,0.009098510199004066
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Lithium,0.010728079722090623
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Manganese,0.00454925509950203
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Nickel,0.016175131170899488
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Manganese,0.0031841972801390592
Canada,Current Measures,2029,Vehicle battery,Cars,FCEV,Nickel,0.0019206277020996654
Canada,Current Measures,2029,Vehicle battery,Trucks,FCEV,Cobalt,1.642916288659968
Canada,Current Measures,2029,Vehicle battery,Trucks,FCEV,Copper,2.4110529632552073
Canada,Current Measures,2029,Vehicle battery,Trucks,FCEV,Lithium,2.842879530630852
Canada,Current Measures,2029,Vehicle battery,Trucks,FCEV,Manganese,1.2055264816276028
Canada,Current Measures,2029,Vehicle battery,Trucks,FCEV,Nickel,4.28631689008908
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Aluminum,74.88447165818805
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Cobalt,2480.3027962687647
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Copper,796.0090273710617
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Lithium,207.40690695626986
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Manganese,2408.646558633412
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Nickel,225.94414564331328
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Cobalt,0.0
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Copper,0.0
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Lithium,0.0
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Manganese,0.0
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Cobalt,30.41096468144397
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Copper,98.61521079982074
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Graphite,13.26848434504771
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Lithium,36.39628653395695
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Manganese,12.081836144673044
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Nickel,160.93038057128766
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Cobalt,164.73803269185836
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Copper,241.76041385925086
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Lithium,285.0604040441222
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Manganese,120.88020692962534
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Nickel,429.7963425410435
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Manganese,84.60867058655212
Canada,Current Measures,2029,Vehicle battery,Cars,PHEV,Nickel,51.03382179864825
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Aluminum,11.234281167473545
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Cobalt,372.0987592853957
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Copper,119.41847257936618
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Lithium,31.115496407030943
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Manganese,361.3487826457351
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Nickel,33.8964808603818
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Cobalt,0.0
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Copper,0.0
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Lithium,0.0
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Manganese,0.0
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Cobalt,4.562298701457058
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Copper,14.794402377194617
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Graphite,1.990557995506513
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Lithium,5.4602256959329845
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Manganese,1.8125352461341757
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Nickel,24.143017954092535
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Cobalt,24.714247657169985
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Copper,36.269261227572784
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Lithium,42.76519093788811
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Manganese,18.134630613786378
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Nickel,64.4786943132542
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Manganese,12.693120129285758
Canada,Current Measures,2029,Vehicle battery,Vans,PHEV,Nickel,7.656170771341295
Canada,Current Measures,2030,Vehicle battery,2 and 3 wheelers,BEV,Aluminum,0.1010182841506003
Canada,Current Measures,2030,Vehicle battery,2 and 3 wheelers,BEV,Cobalt,3.3458997186582966
Canada,Current Measures,2030,Vehicle battery,2 and 3 wheelers,BEV,Copper,1.0738069499969625
Canada,Current Measures,2030,Vehicle battery,2 and 3 wheelers,BEV,Lithium,0.279789513069425
Canada,Current Measures,2030,Vehicle battery,2 and 3 wheelers,BEV,Manganese,3.24923628478042
Canada,Current Measures,2030,Vehicle battery,2 and 3 wheelers,BEV,Nickel,0.30479603316083703
Canada,Current Measures,2030,Vehicle battery,Buses,BEV,Cobalt,58.10584237905258
Canada,Current Measures,2030,Vehicle battery,Buses,BEV,Copper,85.27291647021356
Canada,Current Measures,2030,Vehicle battery,Buses,BEV,Lithium,100.54554273377222
Canada,Current Measures,2030,Vehicle battery,Buses,BEV,Manganese,42.63645823510675
Canada,Current Measures,2030,Vehicle battery,Buses,BEV,Nickel,151.5963140187324
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Aluminum,1200.045617154188
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Cobalt,39747.57962456897
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Copper,12756.278082217887
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Lithium,3323.756503170348
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Manganese,38599.267404265534
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Nickel,3620.8211889181193
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Cobalt,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Copper,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Lithium,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Manganese,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Cobalt,357.11371478568225
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Copper,1158.031145410707
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Graphite,155.81083282527007
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Lithium,427.3989077523837
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Manganese,141.87611054932347
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Nickel,1889.7935869411335
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Cobalt,2192.1189947338266
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Copper,3217.0324407532325
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Lithium,3793.2122664137087
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Manganese,1608.5162203766151
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Nickel,5719.169465339324
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Manganese,1655.739481717893
Canada,Current Measures,2030,Vehicle battery,Cars,BEV,Nickel,998.700405870785
Canada,Current Measures,2030,Vehicle battery,Trucks,BEV,Cobalt,645.6204708783621
Canada,Current Measures,2030,Vehicle battery,Trucks,BEV,Copper,947.4768496690398
Canada,Current Measures,2030,Vehicle battery,Trucks,BEV,Lithium,1117.1726970419138
Canada,Current Measures,2030,Vehicle battery,Trucks,BEV,Manganese,473.7384248345195
Canada,Current Measures,2030,Vehicle battery,Trucks,BEV,Nickel,1684.4034890970267
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Aluminum,80.16499061961176
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Cobalt,2655.2026874712064
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Copper,852.140033832369
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Lithium,222.03231701340383
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Manganese,2578.493571540005
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Nickel,241.8767190977691
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Cobalt,0.0
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Copper,0.0
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Lithium,0.0
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Manganese,0.0
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Cobalt,23.855774469488896
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Copper,77.35835586751688
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Graphite,10.408415957963385
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Lithium,28.5509391818394
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Manganese,9.477553943578288
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Nickel,126.24127200214049
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Cobalt,146.4370988384945
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Copper,214.90297681145074
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Lithium,253.39272225030848
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Manganese,107.4514884057253
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Nickel,382.0497820975662
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Manganese,110.60607873823983
Canada,Current Measures,2030,Vehicle battery,Vans,BEV,Nickel,66.71480444076094
Canada,Current Measures,2030,Vehicle battery,Buses,FCEV,Cobalt,0.4196533060709353
Canada,Current Measures,2030,Vehicle battery,Buses,FCEV,Copper,0.6158599522848758
Canada,Current Measures,2030,Vehicle battery,Buses,FCEV,Lithium,0.7261622530772438
Canada,Current Measures,2030,Vehicle battery,Buses,FCEV,Manganese,0.30792997614243767
Canada,Current Measures,2030,Vehicle battery,Buses,FCEV,Nickel,1.0948622679130675
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Aluminum,0.0034009389959835288
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Cobalt,0.11264496249877846
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Copper,0.03615139537470656
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Lithium,0.00941955284299289
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Manganese,0.10939063636836388
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Nickel,0.010261436567784145
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Cobalt,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Copper,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Lithium,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Manganese,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Cobalt,0.0010120631593116501
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Copper,0.0032818696428643527
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Graphite,0.00044156916185299205
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Lithium,0.0012112519652901564
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Manganese,0.00040207804609120013
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Nickel,0.005355690327363536
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Cobalt,0.006212482981027039
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Copper,0.009117095985940335
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Lithium,0.010749994277285815
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Manganese,0.004558547992970164
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Nickel,0.01620817257383614
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Manganese,0.004692379097985932
Canada,Current Measures,2030,Vehicle battery,Cars,FCEV,Nickel,0.002830325036880767
Canada,Current Measures,2030,Vehicle battery,Trucks,FCEV,Cobalt,1.9368614126350858
Canada,Current Measures,2030,Vehicle battery,Trucks,FCEV,Copper,2.8424305490071187
Canada,Current Measures,2030,Vehicle battery,Trucks,FCEV,Lithium,3.3515180911257403
Canada,Current Measures,2030,Vehicle battery,Trucks,FCEV,Manganese,1.4212152745035584
Canada,Current Measures,2030,Vehicle battery,Trucks,FCEV,Nickel,5.05321046729108
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Aluminum,90.36780760756236
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Cobalt,2993.137574967542
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Copper,960.5942199564887
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Lithium,250.2909755423825
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Manganese,2906.6654806450974
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Nickel,272.6610288011215
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Cobalt,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Copper,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Lithium,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Manganese,0.0
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Cobalt,26.89196394742385
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Copper,87.20396479610993
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Graphite,11.733123443522361
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Lithium,32.184695077709875
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Manganese,10.683788081851889
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Nickel,142.3083429842311
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Cobalt,165.07454778157563
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Copper,242.2542647692718
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Lithium,285.64270508216595
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Manganese,121.1271323846358
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Nickel,430.67429981907463
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Manganese,124.68321603219763
Canada,Current Measures,2030,Vehicle battery,Cars,PHEV,Nickel,75.20577955140325
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Aluminum,13.557114534846344
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Cobalt,449.03500479513065
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Copper,144.1097909336874
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Lithium,37.54902893298195
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Manganese,436.0623310318323
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Nickel,40.90501799820697
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Cobalt,0.0
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Copper,0.0
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Lithium,0.0
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Manganese,0.0
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Cobalt,4.034372913918899
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Copper,13.082470073498127
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Graphite,1.7602208417636989
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Lithium,4.828396405636647
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Manganese,1.6027979711612643
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Nickel,21.349311842107447
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Cobalt,24.76473215751122
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Copper,36.34334948452559
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Lithium,42.85254861619763
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Manganese,18.171674742262784
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Nickel,64.61040678576053
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Manganese,18.705163764314207
Canada,Current Measures,2030,Vehicle battery,Vans,PHEV,Nickel,11.28248426130299
Canada,Current Measures,2031,Vehicle battery,2 and 3 wheelers,BEV,Aluminum,0.11502159310415057
Canada,Current Measures,2031,Vehicle battery,2 and 3 wheelers,BEV,Cobalt,3.8097134518050453
Canada,Current Measures,2031,Vehicle battery,2 and 3 wheelers,BEV,Copper,1.2226597106997645
Canada,Current Measures,2031,Vehicle battery,2 and 3 wheelers,BEV,Lithium,0.3185743630242464
Canada,Current Measures,2031,Vehicle battery,2 and 3 wheelers,BEV,Manganese,3.6996503849747326
Canada,Current Measures,2031,Vehicle battery,2 and 3 wheelers,BEV,Nickel,0.3470473251527372
Canada,Current Measures,2031,Vehicle battery,Buses,BEV,Cobalt,66.16056306335092
Canada,Current Measures,2031,Vehicle battery,Buses,BEV,Copper,97.09357848940299
Canada,Current Measures,2031,Vehicle battery,Buses,BEV,Lithium,114.48331954954519
Canada,Current Measures,2031,Vehicle battery,Buses,BEV,Manganese,48.54678924470145
Canada,Current Measures,2031,Vehicle battery,Buses,BEV,Nickel,172.6108267801939
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Aluminum,1374.4595978082723
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Cobalt,45524.47133984077
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Copper,14610.26863628214
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Lithium,3806.829474860854
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Manganese,44209.26404278866
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Nickel,4147.069381293895
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Cobalt,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Copper,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Lithium,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Manganese,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Cobalt,365.95562739393154
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Copper,1186.70327353521
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Graphite,159.66861176295762
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Lithium,437.9810378547678
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Manganese,145.38887446383254
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Nickel,1936.5836962299668
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Cobalt,2246.394492357747
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Copper,3296.6841553789604
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Lithium,3887.1298337754024
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Manganese,1648.342077689479
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Nickel,5860.772530443239
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Manganese,2007.658738358637
Canada,Current Measures,2031,Vehicle battery,Cars,BEV,Nickel,1210.9692490804673
Canada,Current Measures,2031,Vehicle battery,Trucks,BEV,Cobalt,735.1173673705657
Canada,Current Measures,2031,Vehicle battery,Trucks,BEV,Copper,1078.8175387711444
Canada,Current Measures,2031,Vehicle battery,Trucks,BEV,Lithium,1272.0368838838353
Canada,Current Measures,2031,Vehicle battery,Trucks,BEV,Manganese,539.4087693855718
Canada,Current Measures,2031,Vehicle battery,Trucks,BEV,Nickel,1917.8980753354876
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Aluminum,91.81612697909512
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Cobalt,3041.1084093415893
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Copper,975.9896052577138
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Lithium,254.30237382673718
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Manganese,2953.2504320081493
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Nickel,277.03095057226426
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Cobalt,0.0
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Copper,0.0
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Lithium,0.0
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Manganese,0.0
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Cobalt,24.44642855060676
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Copper,79.27370045882982
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Graphite,10.666121838416196
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Lithium,29.25784260973145
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Manganese,9.712212261753995
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Nickel,129.3669270760909
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Cobalt,150.06278997531507
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Copper,220.22384033908037
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Lithium,259.6665678432961
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Manganese,110.1119201695401
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Nickel,391.5090961632123
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Manganese,134.11485499156888
Canada,Current Measures,2031,Vehicle battery,Vans,BEV,Nickel,80.89470692237938
Canada,Current Measures,2031,Vehicle battery,Buses,FCEV,Cobalt,0.4778262887908678
Canada,Current Measures,2031,Vehicle battery,Buses,FCEV,Copper,0.7012314002012439
Canada,Current Measures,2031,Vehicle battery,Buses,FCEV,Lithium,0.8268239745244931
Canada,Current Measures,2031,Vehicle battery,Buses,FCEV,Manganese,0.35061570010062165
Canada,Current Measures,2031,Vehicle battery,Buses,FCEV,Nickel,1.2466337489680672
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Aluminum,0.003895229629416157
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Cobalt,0.12901672039630985
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Copper,0.04140561961699392
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Lithium,0.010788585556285821
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Manganese,0.1252894122670124
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Nickel,0.011752828206096059
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Cobalt,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Copper,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Lithium,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Manganese,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Cobalt,0.0010371212112378625
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Copper,0.0033631266861321738
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Graphite,0.000452502138599475
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Lithium,0.0012412418076855765
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Manganese,0.00041203324746835133
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Nickel,0.005488293875955372
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Cobalt,0.0063663001807709434
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Copper,0.009342829590142805
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Lithium,0.011016157423654988
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Manganese,0.004671414795071399
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Nickel,0.016609476806924157
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Manganese,0.0056897211208544385
Canada,Current Measures,2031,Vehicle battery,Cars,FCEV,Nickel,0.0034318966573130658
Canada,Current Measures,2031,Vehicle battery,Trucks,FCEV,Cobalt,2.2053521021116973
Canada,Current Measures,2031,Vehicle battery,Trucks,FCEV,Copper,3.2364526163134326
Canada,Current Measures,2031,Vehicle battery,Trucks,FCEV,Lithium,3.816110651651506
Canada,Current Measures,2031,Vehicle battery,Trucks,FCEV,Manganese,1.6182263081567152
Canada,Current Measures,2031,Vehicle battery,Trucks,FCEV,Nickel,5.753694226006463
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Aluminum,103.5018158673436
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Cobalt,3428.1585705305192
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Copper,1100.2064641086954
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Lithium,286.66813049559465
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Manganese,3329.1186688091866
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Nickel,312.2894351905524
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Cobalt,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Copper,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Lithium,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Manganese,0.0
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Cobalt,27.557792184320345
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Copper,89.36308051722632
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Graphite,12.02362825421462
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Lithium,32.981568032788175
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Manganese,10.948312004159048
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Nickel,145.83180870395702
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Cobalt,169.16169051762793
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Copper,248.2523291095088
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Lithium,292.7150401142611
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Manganese,124.1261645547543
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Nickel,441.3375265839848
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Manganese,151.1840183541322
Canada,Current Measures,2031,Vehicle battery,Cars,PHEV,Nickel,91.19039689431858
Canada,Current Measures,2031,Vehicle battery,Vans,PHEV,Aluminum,15.527498225604065
Canada,Current Measures,2031,Vehicle battery,Vans,PHEV,Cobalt,514.2975094198044
Canada,Current Measures,2031,Vehicle battery,Vans,PHEV,Copper,165.05462997037122
Canada,Current Measures,2031,Vehicle battery,Vans,PHEV,Lithium,43.00638448037137
Canada,Current Measures,2031,Vehicle battery,Vans,PHEV,Manganese,499.4393942712449
Canada,Current Measures,2031,Vehicle battery,Vans,PHEV,Nickel,46.85013118041492
